dateV,epiweekV,V10mucomponentofwind_ind,V10mvcomponentofwind_ind,V2mdewpointtemperature_k,V2mtemperature_k,VLeafareaindexHIGH_ind,VLeafareaindexLOW_ind,VSurfacepressure_pa,VTotalprecipitation_m,WindSpeed_msminus1,WindDirection_deg,VaporPressure_kpa,SaturatedVaporPressure_kpa,AbsoluteHumidity_gmminus3,RelativeHumidity1_perc,RelativeHumidity2_perc
22-01-13,4,-1.675527954,-4.304956055,296.5566998,298.4354187,2.042102838,2.653476143,100930.0742,0.003124936,4.619528175,59,0.947064065,1.015759539,6.87024686,89.3540849,93.23703387
23-01-13,4,-2.426675415,-3.462997437,296.041774,299.1304398,2.042267632,2.65579071,100928.6203,0.00722313,4.22860554,49,0.928062561,1.040924593,6.716763025,83.1157183,89.15752091
24-01-13,4,-2.136328125,-3.857262039,296.1014404,298.7420975,2.042389703,2.658037186,100933.3195,0.002821126,4.409350099,53,0.930268191,1.026880048,6.7414778,85.35898062,90.59170956
25-01-13,4,-1.85723877,-4.113573837,295.4425117,299.0999496,2.042530084,2.660275459,100853.8992,9.01E-05,4.513405096,57,0.905854007,1.039823405,6.556699056,80.29109066,87.11613936
26-01-13,4,-1.994717407,-4.008465576,294.7727592,298.9382584,2.042664361,2.66258564,100918.1684,5.51E-05,4.477353438,55,0.880911445,1.033979462,6.37960993,77.81875894,85.19622261
27-01-13,5,-1.403134155,-3.523278427,295.4563049,299.2267914,2.042829156,2.664851379,101017.6867,0.000539799,3.792397175,64,0.906366332,1.044402772,6.557626489,79.75760928,86.78321777
28-01-13,5,-1.782653809,-4.734573364,295.0372726,299.3537613,2.04295733,2.667064285,100900.8621,0.001378823,5.059055203,58,0.890777712,1.048982352,6.442108216,77.16547783,84.9182744
29-01-13,5,-2.410453796,-3.963012695,295.7208481,299.4218262,2.043097711,2.669348335,100895.0578,0.0004361,4.638508071,49,0.916181841,1.051435515,6.624324849,80.1214368,87.1362845
30-01-13,5,-2.198144531,-4.362565041,295.7001968,299.6290543,2.043238091,2.671614075,100920.2355,0.000108331,4.885060195,52,0.915416325,1.058896539,6.614212382,79.04836629,86.45002521
31-01-13,5,-2.390816116,-3.939918518,296.3296791,299.7049896,2.043360162,2.673872375,100890.4582,0.000802686,4.608574577,50,0.938695935,1.061627576,6.780697562,81.7543934,88.42045522
01-02-13,5,-2.753439331,-5.023376083,296.2602627,299.6325714,2.043500543,2.676137161,100832.5895,0.001253459,5.728502023,46,0.936134287,1.059023069,6.763827724,81.7603264,88.39602412
02-02-13,5,-1.602548218,-4.982677841,295.7868118,299.9830978,2.043653131,2.678405952,100722.2852,0.000294858,5.234046165,60,0.918626223,1.071616409,6.629571773,77.82538437,85.72341888
03-02-13,6,-3.565731812,-3.238870239,296.5696266,298.1803589,2.04375689,2.680628967,100752.309,0.058214557,4.817128167,38,0.947540119,1.006490985,6.879579762,90.79245729,94.1429316
04-02-13,6,-1.797839355,-2.340609741,296.9242569,298.8766418,2.043927789,2.682920837,100894.766,0.012608729,2.951386167,57,0.960581607,1.031750591,6.958019825,88.99197393,93.10211359
05-02-13,6,-0.883082581,-2.630587769,296.7566635,298.0695862,2.044055963,2.685189629,101015.1484,0.014208916,2.774856186,73,0.954422798,1.002460027,6.932126362,92.43061484,95.20806534
06-02-13,6,-0.670025635,-2.579600906,296.3637207,298.620697,2.04420855,2.687458801,100924.3922,0.014239912,2.665197026,77,0.93995166,1.022481038,6.814421171,87.35140121,91.92851751
07-02-13,6,-0.891329384,-1.999133301,296.8817657,299.0901733,2.044342828,2.689698792,100746.9426,0.009308315,2.188835769,72,0.959020868,1.039470268,6.941755189,87.6486865,92.26053867
08-02-13,6,0.515143517,-1.965048218,296.5100815,298.6906494,2.044495416,2.6919981,100839.1539,0.01131203,2.031449567,100,0.945346874,1.025016296,6.851930141,87.76151032,92.22749703
09-02-13,6,-2.011871338,-2.904736328,296.356765,298.5026474,2.044629693,2.694259834,100788.2906,0.003268216,3.533428847,54,0.939695104,1.018199548,6.815255296,87.92951886,92.28987646
10-02-13,7,-2.943731689,-4.676742554,296.3718384,297.7201782,2.044757867,2.696513367,100741.602,0.026576002,5.526072491,44,0.940251056,0.989722922,6.837209277,92.21404101,95.00144281
11-02-13,7,-1.13817749,-4.023458862,296.0261955,297.9858978,2.044892144,2.698757744,100654.7273,0.00771201,4.181347775,68,0.927486521,0.999412396,6.738375707,88.88320275,92.8031837
12-02-13,7,-3.288302612,-4.119393158,296.306675,298.6174759,2.045056939,2.701058769,100645.7707,0.00733644,5.270894996,41,0.937847173,1.022364263,6.79923749,87.06741811,91.73317247
13-02-13,7,-1.14151001,-3.531210709,296.197435,298.438208,2.045203424,2.703308296,100623.8008,0.008829808,3.711131117,68,0.933814604,1.015860799,6.774068541,87.42092411,91.92348052
14-02-13,7,0.886429203,-3.13400383,296.4414581,297.9078674,2.04531939,2.705555725,100659.6469,0.013510965,3.256952062,107,0.942818005,0.996569053,6.851556098,91.56959379,94.60639006
15-02-13,7,-0.457586598,-3.883059692,296.2497673,297.7569183,2.045459771,2.707821465,100648.8336,0.011479391,3.909928141,81,0.935746862,0.991063823,6.803616622,91.33518432,94.41842591
16-02-13,7,-0.051377106,-3.921580696,296.0170425,298.0729645,2.045533013,2.709451485,100608.2094,0.006850965,3.921917231,89,0.927148042,1.002583012,6.733949103,88.37356734,92.47593775
17-02-13,8,-0.69781189,-3.214157104,296.7370316,297.9634369,2.045612359,2.711065865,100597.7406,0.0125319,3.289034406,76,0.953700835,0.998594117,6.929350242,92.90807468,95.50435142
18-02-13,8,-0.076979828,-3.421532822,296.2655487,299.3276321,2.045685601,2.712663269,100569.6965,0.005957768,3.422398683,88,0.936329403,1.04804028,6.772129331,83.27212029,89.34097486
19-02-13,8,2.5789505,-2.90760498,296.738205,298.4273346,2.04575274,2.714264107,100585.3262,0.007213762,3.886534756,132,0.953743989,1.015466049,6.918892169,90.38081549,93.92179982
20-02-13,8,0.392427015,-2.959994507,296.7189209,299.4894028,2.045825982,2.715870667,100604.25,0.001967831,2.98589458,98,0.953034721,1.053869826,6.889229666,84.76876712,90.43192026
21-02-13,8,1.03390286,-2.976586914,296.2964569,298.4595123,2.045905328,2.717492485,100722.8566,0.009482706,3.151035509,110,0.937470119,1.01663414,6.80010093,87.83463631,92.21312588
22-02-13,8,-0.508438683,-5.179220581,295.4801498,298.9593231,2.04597857,2.719100761,100644.773,0.00107495,5.204117189,80,0.907251885,1.034741204,6.569905938,81.14828257,87.67911061
23-02-13,8,1.363010216,-3.532266808,296.1334244,299.817305,2.046051812,2.720726013,100569.6539,0.000754392,3.786120131,116,0.931450093,1.065664149,6.725836564,80.25687308,87.40559526
24-02-13,9,0.541002381,-4.164260864,297.1223509,299.0309052,2.046131158,2.72233429,100610.9309,0.006775189,4.199256139,101,0.96785108,1.037328836,7.007060075,89.23865536,93.30224377
25-02-13,9,1.742803955,-3.393658447,296.7954536,298.8615997,2.0462044,2.723974419,100640.8793,0.008608001,3.815007639,122,0.955848981,1.03120631,6.92408729,88.38340655,92.69231312
26-02-13,9,0.653968728,-3.786574364,297.0652241,299.2012482,2.046271539,2.725538635,100583.4813,0.003688528,3.842631977,103,0.965755823,1.043480941,6.987910282,88.04058259,92.55136207
27-02-13,9,0.266417313,-2.761706543,297.2871094,299.3184265,2.046344781,2.727166557,100614.6594,0.01159281,2.774527205,95,0.973888845,1.047708332,7.043999708,88.60558423,92.95419486
28-02-13,9,-0.672949219,-3.00004425,297.689669,299.9926483,2.046424127,2.728777885,100545.1371,0.002543414,3.074593657,77,0.988609146,1.071959061,7.134399686,87.23141074,92.22452438
01-03-13,9,-1.701321411,-3.352206421,297.4675644,300.4881561,2.046497369,2.730403137,100605.4703,0.00276949,3.759226308,59,0.980493101,1.089702942,7.064161696,83.61121702,89.97801726
02-03-13,9,-0.668118286,-3.727508545,297.6399395,299.9709198,2.046576715,2.732014465,100740.1813,0.00611433,3.786911934,77,0.986793148,1.07117945,7.121810174,87.08343736,92.12211347
03-03-13,10,-0.776733398,-5.294396973,297.0691803,299.8245285,2.046649957,2.733639336,100835.0695,0.00425805,5.351070367,75,0.965900956,1.065923642,6.974432134,84.88092108,90.61633673
04-03-13,10,-0.947320557,-4.4334198,295.8896332,299.7281494,2.046729302,2.735238838,100892.0672,0.000198977,4.533500563,71,0.922433944,1.062460211,6.662713747,79.49659361,86.82056366
05-03-13,10,-2.632312012,-4.433197021,296.0892799,299.8186676,2.046790338,2.736830521,100921.8309,0.001456965,5.155802785,47,0.929818748,1.065713099,6.714026399,80.03625181,87.24850511
06-03-13,10,-1.741796875,-3.490817261,296.4817009,299.5455429,2.046869683,2.738424873,100869.882,0.0007877,3.901238457,58,0.94430117,1.055891213,6.824817909,83.2880696,89.43167239
07-03-13,10,-1.759506226,-4.319244385,296.4387161,299.4841644,2.046942925,2.740068054,100911.1805,0.001551011,4.66387545,58,0.942716931,1.05368117,6.814764351,83.37365581,89.46889796
08-03-13,10,-0.631933594,-4.394387817,296.6901108,299.2860168,2.047022271,2.741691589,100862.1203,0.003713185,4.439592814,77,0.951974888,1.046539479,6.886244775,85.64457244,90.96406841
09-03-13,10,-0.629193115,-3.118948364,296.6752655,300.0675812,2.047095513,2.743295479,100865.9277,0.003424682,3.181779828,77,0.951428686,1.07464664,6.864368529,81.71509073,88.53409583
10-03-13,11,-0.978155518,-0.666101074,297.0160431,299.4908737,2.047174859,2.744909859,100836.7574,0.004546786,1.183418294,71,0.963951264,1.0539228,6.968108176,86.29107319,91.46317586
11-03-13,11,-2.28019104,-3.340726089,296.339682,299.9946304,2.047248101,2.746512032,100764.0891,0.000656387,4.044715316,51,0.939064956,1.072030172,6.776814165,80.42073597,87.59687741
12-03-13,11,-1.979190063,-2.089071655,295.9514816,300.3783539,2.04731524,2.748108101,100752.441,0.000182954,2.877744549,55,0.92472289,1.085776713,6.6647892,76.80286211,85.16694813
13-03-13,11,-0.230993652,-2.898843384,296.5933716,299.8668365,2.047388482,2.749719429,100826.4375,0.001313758,2.908032158,85,0.948414446,1.067443204,6.847202,82.27838907,88.84917179
14-03-13,11,-0.679745483,-3.126605225,296.3447098,300.1223053,2.047467828,2.751356506,100817.3086,0.002124796,3.199642816,76,0.939250426,1.076608439,6.77526923,79.84369463,87.24159988
15-03-13,11,-1.809243774,-2.397781372,296.6706436,300.4101166,2.04754107,2.752949905,100922.75,0.001705002,3.003784037,57,0.95125862,1.086912795,6.855316268,80.06605533,87.51931378
16-03-13,11,-1.586605835,-3.130023193,297.1567459,300.0270126,2.047882867,2.757890701,100935.8254,0.002863486,3.509182706,61,0.969112154,1.073191778,6.992896625,84.31811041,90.30186161
17-03-13,12,-0.574246216,-1.497894287,296.8719498,299.4912994,2.04821856,2.762875557,100716.5645,0.010005047,1.604196376,78,0.958660246,1.053938132,6.92985118,85.54410016,90.95982179
18-03-13,12,-1.435829163,-1.161347008,296.6243408,300.1236664,2.048542047,2.76784687,100549.8695,0.001343436,1.846708493,63,0.949554542,1.076657222,6.849566755,81.1965112,88.19469398
19-03-13,12,-1.680508804,-2.305740356,296.4544067,300.6076447,2.048871636,2.772783279,100609.6926,0.000971763,2.853164635,59,0.943295282,1.093971826,6.793461135,78.11897045,86.22665225
20-03-13,12,0.554030895,0.132020843,297.6373199,300.7535248,2.049201226,2.777721024,100701.5523,0.000322713,0.569543445,101,0.98669747,1.099178363,7.102590063,83.16362197,89.76682064
21-03-13,12,-1.175228882,-1.131797791,297.0124603,300.453241,2.04953692,2.782718086,100605.2555,0.002870375,1.631603249,67,0.963819778,1.088454824,6.94484228,81.52456057,88.54935974
22-03-13,12,0.857141113,-2.105685043,296.9209961,299.8375977,2.049848199,2.787658882,100615.8105,0.002473806,2.273455605,107,0.960461853,1.066393093,6.934855999,84.06313508,90.06639848
23-03-13,12,-0.537631226,-2.039652252,297.1214951,300.6474701,2.050226617,2.792634583,100657.8332,0.005217011,2.109319474,79,0.967819697,1.095393786,6.969158767,81.13239829,88.35358657
24-03-13,13,1.072843874,-0.469204712,297.09095,300.128299,2.050537896,2.797561836,100651.5707,0.002953737,1.170959879,111,0.966699494,1.076823255,6.973133427,83.48697192,89.77327428
25-03-13,13,0.866309798,-1.175924683,297.3107513,299.8293915,2.050855279,2.802534485,100603.6438,0.004642058,1.460579174,107,0.974754608,1.066098328,7.038247094,86.09658252,91.43196102
26-03-13,13,1.777670097,0.701192176,297.3501266,300.7325134,2.051172662,2.807495308,100616.3852,0.003015735,1.910963486,122,0.976196174,1.098428811,7.027489039,81.84536066,88.87204746
27-03-13,13,1.473538315,-1.17582798,297.3880264,300.4155334,2.051502252,2.812426567,100646.1098,0.001971451,1.885175484,118,0.97758331,1.087106518,7.044900086,83.56847056,89.92525516
28-03-13,13,0.567340863,0.342813694,297.7898468,300.454483,2.051831841,2.817383003,100656.4738,0.00172209,0.662870186,101,0.992265291,1.08849923,7.149778012,85.40811835,91.15902547
29-03-13,13,1.485051346,-0.123416138,297.7934555,300.4845032,2.052167535,2.822349548,100596.857,0.003339548,1.49017081,118,0.992396944,1.089572375,7.150012265,85.27638829,91.0813239
30-03-13,13,0.605632019,0.307247925,298.3123779,300.7364044,2.052497125,2.827333069,100530.634,0.003522915,0.679110764,102,1.01129064,1.098567626,7.28003462,86.67039976,92.05538343
31-03-13,14,-1.412585449,0.0607481,297.7537811,301.1654724,2.052808404,2.832267761,100586.3664,0.002631507,1.413891079,63,0.990949339,1.113850076,7.12343971,81.75467291,88.96613298
01-04-13,14,-1.341809082,-1.881964111,297.6990982,301.1384277,2.053150201,2.837207222,100614.102,0.003023083,2.311328737,65,0.988953397,1.112888264,7.109730311,81.61632219,88.86367385
02-04-13,14,1.100028288,0.106106567,297.8273438,299.4611145,2.053491998,2.842196846,100653.5273,0.01200854,1.105133856,111,0.993633082,1.05285095,7.183382695,90.75091743,94.37547468
03-04-13,14,1.580617332,-0.784686279,297.8011444,300.4968033,2.053827691,2.847151184,100582.5426,0.011430761,1.764676658,119,0.992677439,1.090012002,7.151740434,85.25412733,91.07032188
04-04-13,14,2.157051086,-1.677295685,297.9088089,300.5374512,2.05412066,2.852131653,100486.473,0.005296201,2.732433019,127,0.996603369,1.091464539,7.179053708,85.60028417,91.30881795
05-04-13,14,3.768189049,-0.497651744,298.0962646,301.5657288,2.054462457,2.85705719,100441.9969,0.001009119,3.800908571,143,1.003431153,1.128061823,7.2035918,81.52218463,88.95178726
06-04-13,14,5.133059311,-1.848252869,297.8917862,300.0726685,2.054785943,2.861999321,100443.6145,0.004288448,5.455670129,151,0.99598286,1.074829047,7.185696202,87.87741751,92.66430435
07-04-13,15,3.042420959,-0.221167028,297.9024094,300.1155975,2.055115533,2.866966248,100532.3582,0.003743473,3.050449172,137,0.996370103,1.076368016,7.187461821,87.71164201,92.5677917
08-04-13,15,-0.887012482,-2.329577637,297.2368668,300.4832886,2.055463433,2.871914482,100596.1461,0.001553973,2.492734063,73,0.972048453,1.089528961,7.003433954,82.48578457,89.21731206
09-04-13,15,-1.217019081,-1.435562134,297.3224228,299.8505661,2.05578692,2.876888847,100672.5641,0.007894026,1.882013306,67,0.975181955,1.066858882,7.040835549,86.04954517,91.40683667
10-04-13,15,0.765890503,-2.185372925,297.9857277,300.2738922,2.056110406,2.881846619,100567.9254,0.006468545,2.315694946,105,0.999406198,1.082038422,7.205562717,87.33352337,92.36328191
11-04-13,15,0.653856277,-2.69989624,297.5102921,299.932489,2.056452203,2.886810112,100578.5426,0.004078445,2.777943077,103,0.982055506,1.069800254,7.088526128,86.60559447,91.7980251
12-04-13,15,-1.472976685,-1.827596283,297.5871582,301.1285522,2.056757379,2.891773987,100555.0363,0.000624626,2.347289604,62,0.984864954,1.112537005,7.080570089,81.11807074,88.52424231
13-04-13,15,0.157086182,-0.499290848,298.2962524,300.9618179,2.057105279,2.896730042,100620.4594,0.001829267,0.523418971,93,1.010704644,1.106602522,7.27036694,85.45407343,91.33402679
14-04-13,16,-0.287435913,-0.112564087,297.8690765,300.9941895,2.057440972,2.901669502,100665.3055,0.001068434,0.30869091,84,0.995154925,1.107755288,7.157742275,83.14675219,89.83526736
15-04-13,16,-1.156362915,1.403802872,298.1639679,301.6722336,2.057758355,2.906634331,100455.9594,0.000311979,1.818746187,68,1.00589474,1.13183624,7.218728417,81.34696954,88.87281612
16-04-13,16,-0.377319336,-0.46025219,298.4233627,301.0835754,2.057587457,2.902914619,100498.0957,0.000831173,0.595148687,82,1.015321845,1.110936905,7.300626696,85.49342837,91.39329519
17-04-13,16,4.385575294,-0.071529996,297.796814,301.0419136,2.057398248,2.899188423,100537.1789,0.009123782,4.386158593,147,0.992519464,1.109454255,7.137654813,82.55815848,89.46015212
18-04-13,16,1.77225163,-0.94815979,298.3928345,301.4226791,2.057209039,2.895478821,100556.393,0.002063542,2.009945976,122,1.014213333,1.122987535,7.284451948,83.6686938,90.31385496
19-04-13,16,1.774096107,-0.080438232,297.3257813,300.6213089,2.057007623,2.891737366,100573.3418,0.001265645,1.775918722,122,0.975304918,1.094459753,7.023670138,82.25944773,89.11290842
20-04-13,16,0.371456909,1.181834137,297.7568192,300.1274277,2.05681231,2.88802166,100656.6574,0.005144327,1.238835003,98,0.991060204,1.076792029,7.148876292,86.89133993,92.03821884
21-04-13,17,0.660269618,1.606452942,297.4751358,299.1113632,2.056635308,2.884289742,100671.6102,0.006891713,1.736849741,103,0.980769999,1.04023565,7.0986807,90.71457745,94.28344425
22-04-13,17,-1.106048584,0.205904281,297.6014709,300.7241669,2.056470513,2.880599785,100686.3484,0.002268797,1.125051129,69,0.985387901,1.098131025,7.093855772,83.12796669,89.73318104
23-04-13,17,0.668257129,-0.92774353,297.5748611,299.9940887,2.056299615,2.876825142,100796.8152,0.004843356,1.143361556,103,0.984415609,1.072010738,7.104102489,86.62670625,91.82889441
24-04-13,17,-0.110296631,-0.90382061,297.8089081,300.7561584,2.056085992,2.873094177,100751.7168,0.002570535,0.910525695,88,0.992960645,1.099272308,7.14761198,84.00859535,90.32890564
25-04-13,17,0.116488647,-0.113679552,297.3807953,300.6184296,2.055902886,2.869389343,100782.191,0.003151286,0.162765615,92,0.977318681,1.094356941,7.038239685,82.54523469,89.30529369
26-04-13,17,-0.693618095,0.968963003,297.4204697,300.1774933,2.055719781,2.865673637,100785.4355,0.003281403,1.191635583,76,0.978770417,1.078586044,7.059048094,84.90893309,90.74569636
27-04-13,17,0.401672363,0.581937957,297.7969482,300.5179276,2.055500054,2.861938286,100700.3125,0.001167959,0.707101459,98,0.992524363,1.090766926,7.150134974,85.12732518,90.99325799
28-04-13,18,0.900330114,2.161770058,296.8363144,300.1043243,2.055341363,2.858202934,100636.6938,0.003485073,2.341760897,108,0.957350836,1.075963931,6.906250027,82.33382757,88.97610866
29-04-13,18,-1.386523438,1.3292099,297.3139938,300.4718384,2.05512774,2.854484558,100652.9293,0.004938397,1.920741055,64,0.974873335,1.08911967,7.024054369,82.92408825,89.51021285
30-04-13,18,-1.426602173,1.188965952,297.5085266,300.7198593,2.054932427,2.850770569,100654.5805,0.001961281,1.857103604,63,0.98199096,1.097977334,7.069502287,82.68737486,89.43635985
01-05-13,18,3.062660217,1.9203022,297.4245422,300.4098206,2.054785943,2.847070122,100582.4867,0.003199557,3.61489255,137,0.978919412,1.086902209,7.054662784,83.77968218,90.06508631
02-05-13,18,-0.020332336,1.958903122,297.442968,300.1423813,2.05457232,2.843331718,100463.5367,0.007674351,1.959008638,90,0.979593463,1.077327937,7.065810503,85.19905395,90.92806654
03-05-13,18,2.317786407,0.752932703,297.5697083,299.2836731,2.054401422,2.839608955,100640.4805,0.008461325,2.437014872,129,0.984227305,1.046454941,7.119602944,90.30470109,94.05348161
04-05-13,18,-2.353741455,2.687599182,297.3339874,300.9212692,2.054163384,2.835885811,100567.0477,0.001312051,3.57257445,50,0.975605355,1.105158166,7.018830574,80.86903327,88.27744161
05-05-13,19,-1.205557251,-0.754760742,297.8697334,299.2206009,2.054010797,2.832157898,100675.9488,0.016833851,1.422333317,67,0.995178875,1.04417938,7.200340668,92.28346743,95.3072714
06-05-13,19,-0.25302887,-0.723788512,298.1631851,300.3548965,2.053803277,2.828426933,100568.9094,0.005091347,0.766742081,85,1.005866264,1.08493752,7.250182981,87.84449623,92.71190692
07-05-13,19,-0.328326273,-1.042133713,297.5548798,299.6475159,2.053650689,2.824732971,100566.1125,0.008434223,1.092630229,83,0.983685382,1.05956066,7.107043005,88.30703838,92.83898685
08-05-13,19,-0.123058498,0.723035443,298.261499,300.1230774,2.05346148,2.820962334,100618.2473,0.006939255,0.733432782,87,1.00944147,1.076636112,7.281572564,89.57137005,93.75883447
09-05-13,19,-2.31807251,1.836841774,297.8413765,300.0812927,2.053296685,2.817260933,100640.7793,0.005614244,2.95760847,51,0.994144859,1.07513826,7.172229491,87.56873926,92.46669905
10-05-13,19,-2.060076904,1.511188889,298.1537598,300.6553696,2.053095269,2.813519478,100565.525,0.002083738,2.554918533,54,1.005523368,1.095675784,7.240468348,86.26311486,91.77198058
11-05-13,19,0.14317627,3.246330452,298.0298683,300.9473465,2.052899957,2.809812927,100457.6457,0.004729678,3.249486244,93,1.001013887,1.106087097,7.20100403,84.17881354,90.50045787
12-05-13,20,-0.846688652,2.945708847,297.4598862,301.0492722,2.052698541,2.80610199,100609.6156,0.000700542,3.064976719,73,0.980212281,1.109716163,7.048976013,80.8751658,88.32999947
13-05-13,20,-1.549026489,3.081885719,298.2453308,301.8921524,2.052527642,2.80236969,100543.7797,0.000881146,3.449275671,61,1.008853693,1.139620364,7.234689215,80.70567262,88.52541822
14-05-13,20,-1.364776611,1.185222852,298.7431503,301.7936325,2.05233233,2.798623848,100452.7211,0.001085902,1.807586349,64,1.026918181,1.1361348,7.366637185,83.60716891,90.38700168
15-05-13,20,-0.127953827,0.345229232,297.9965584,299.6465057,2.052143121,2.794909859,100532.1797,0.005111581,0.368178496,87,0.999800723,1.059524325,7.22349932,90.67547463,94.36316839
16-05-13,20,-0.739305878,2.417725754,297.4725372,301.2028885,2.052039361,2.793128967,100479.5047,0.000470365,2.52823476,75,0.980674967,1.11518041,7.048706697,80.21464145,87.93868312
17-05-13,20,-0.860195923,1.321712875,298.2516251,301.0740936,2.051923394,2.791352844,100651.2055,0.000300707,1.576978741,73,1.009082522,1.11059951,7.255991619,84.67053123,90.85926231
18-05-13,20,-1.931011963,1.895584869,298.1767548,300.9480453,2.051831841,2.789571953,100631.8023,0.001742848,2.705928528,56,1.006359886,1.106111989,7.239444789,84.91605641,90.98173569
19-05-13,21,-1.09708252,0.38305968,298.1155701,301.3765305,2.05167315,2.787768364,100668.5191,0.00098484,1.162034756,69,1.004133769,1.121349372,7.21316114,82.51933101,89.546915
20-05-13,21,-1.565264893,-0.858700943,297.7571777,300.8809692,2.051557183,2.786035347,100697.7957,0.002687644,1.785335121,61,0.991073289,1.103722231,7.131067031,83.14041141,89.79372354
21-05-13,21,-0.384509277,-0.59820118,297.8349487,299.9860962,2.05144732,2.784225655,100716.8125,0.006280777,0.711120268,82,0.993910444,1.071723987,7.172813707,88.02640499,92.73940455
22-05-13,21,0.494810677,2.542179108,297.7933075,301.132663,2.05134356,2.782466125,100741.6262,0.00260988,2.589886527,100,0.992391544,1.112683221,7.134584226,82.10503721,89.18904546
23-05-13,21,-1.798294067,-0.142147386,297.7281593,300.5414108,2.051215386,2.780694389,100731.8285,0.003320438,1.803903388,57,0.99001424,1.091606012,7.131494823,84.66135696,90.69336642
24-05-13,21,1.144260478,-0.047270203,297.7322083,299.6554718,2.05109942,2.778896904,100697.7082,0.005020936,1.145236444,112,0.990162023,1.059846831,7.153646253,89.20735663,93.42501138
25-05-13,21,-0.075715864,1.368652153,297.9508606,301.1742294,2.05099566,2.777145576,100675.0555,0.000745488,1.37074491,88,0.998135886,1.114161466,7.174891587,82.68092086,89.58628677
26-05-13,22,-0.483856201,-1.508697128,297.4431946,299.7776672,2.050861382,2.775360298,100762.5246,0.007459889,1.584387531,80,0.979601752,1.064239975,7.074466447,87.04787254,92.04707353
27-05-13,22,-0.433917236,-0.032741523,297.8782318,301.2852509,2.050739312,2.773570251,100728.8973,0.000499008,0.43515075,81,0.995488719,1.118107496,7.153226183,81.79214088,89.03336419
28-05-13,22,0.135013354,-0.743564796,297.9589417,300.3544525,2.050635552,2.77183075,100753.2934,0.006246802,0.755722973,93,0.998430333,1.084921633,7.196596179,86.78282075,92.0278758
29-05-13,22,-1.377410889,-0.310831892,297.5865021,299.8440247,2.050495172,2.770016289,100652.3074,0.003708752,1.412047174,64,0.98484098,1.066623938,7.11072904,87.45596166,92.33254051
30-05-13,22,0.042044735,-2.817056274,297.1286636,298.7464233,2.050409722,2.768227959,100733.652,0.009032329,2.817370017,91,0.968082558,1.027036723,7.015409792,90.79115773,94.25978021
31-05-13,22,0.62404213,-2.18862114,297.1174118,299.9028015,2.050293756,2.766476631,100569.3672,0.003399882,2.275849527,102,0.967669964,1.068734561,6.985381954,84.73596436,90.54352683
01-06-13,22,0.249579227,-1.430975342,296.9807007,299.7642059,2.050165582,2.764720154,100445.4078,0.007865002,1.452577096,95,0.962654053,1.063756216,6.95238611,84.7310626,90.4957394
02-06-13,23,0.779767334,-2.095098877,297.0021118,300.3529541,2.050061822,2.762898254,100437.3492,0.001410801,2.235503612,105,0.963439971,1.084868022,6.944423437,81.95432556,88.80711312
03-06-13,23,1.215361643,-0.888382339,297.7623642,300.3313751,2.049939752,2.761163139,100556.8676,0.005207718,1.505432531,113,0.991262548,1.084095885,7.145480425,85.88564052,91.43679651
04-06-13,23,0.769968212,-1.60223999,297.6099945,300.2749573,2.049805474,2.759381294,100652.2254,0.003661588,1.777645643,105,0.9856993,1.082076551,7.106712918,85.38845239,91.09330566
05-06-13,23,0.951938808,-2.051965904,297.4363907,299.5006287,2.049683404,2.757580757,100729.1766,0.007431027,2.262023777,109,0.979352863,1.054274095,7.07921104,88.44545467,92.89357175
06-06-13,23,0.475373149,-3.089979172,297.9537292,300.2787567,2.049579644,2.755812073,100569.6922,0.004089738,3.126331862,100,0.998240413,1.08221257,7.197040998,87.14196073,92.24069658
07-06-13,23,0.560708618,-1.724732971,297.8754761,300.8656097,2.049481988,2.754042053,100564.6988,0.002340323,1.813587047,101,0.99538825,1.10317484,7.162480077,83.80554004,90.2294191
08-06-13,23,0.644237149,0.517627633,298.3144196,300.7579376,2.049353814,2.752248955,100496.057,0.006036994,0.826425962,103,1.011364827,1.099335771,7.280047428,86.57184614,91.99780942
09-06-13,24,3.114945984,-0.413782811,297.3380295,301.1705002,2.049243951,2.750491524,100367.9352,0.002020593,3.142308816,138,0.975753332,1.114028861,7.014086111,79.72073428,87.58779653
10-06-13,24,3.382760811,0.837683403,297.5439758,301.3856262,2.049127984,2.748712349,100400.9504,0.000879326,3.484936755,140,0.983286847,1.121672294,7.063194812,79.7057572,87.66257777
11-06-13,24,3.906210899,3.20546875,297.4450066,299.905986,2.049018121,2.746955872,100507.0238,0.003835122,5.05306971,144,0.979668033,1.068848887,7.071918102,86.40208967,91.65636461
12-06-13,24,1.430150032,0.859274936,296.7278046,300.9340973,2.04889605,2.74513092,100387.3121,1.84E-05,1.668437152,117,0.953361476,1.105615153,6.858508318,77.91637017,86.22905293
13-06-13,24,-0.182901001,0.762528062,298.1014862,301.4418488,2.048761773,2.743361282,100356.7438,0.000252081,0.784156758,86,1.003621201,1.123667841,7.207916981,82.13721485,89.3165368
14-06-13,24,0.928839111,0.943021142,298.1348785,301.0040024,2.04865191,2.741582108,100301.5777,0.000105147,1.323643067,108,1.004836392,1.108104676,7.2271415,84.42803625,90.68063823
15-06-13,24,-0.37706604,2.326144981,297.9268936,301.9317841,2.048542047,2.739819527,100371.7176,0.000202414,2.356507855,82,0.997262502,1.141021775,7.150627808,79.00537798,87.40083002
